source,table,page,row_order,label,fiscal_year,value_thousands
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2000,4842614
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2001,5318236
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2002,6333885
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2003,5804602
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2004,5769389
acfr2005,fund_balances,278,482,Less Capital Outlays (New York City Capital Projects Fund Expenditures),2005,6650524
acfr2005,fund_balances,278,483,Net Outlay,1996,32569035
acfr2005,fund_balances,278,483,Net Outlay,1997,32746947
acfr2005,fund_balances,278,483,Net Outlay,1998,34757167
acfr2005,fund_balances,278,483,Net Outlay,1999,35454561
acfr2005,fund_balances,278,483,Net Outlay,2000,37491380
acfr2005,fund_balances,278,483,Net Outlay,2001,41163987
acfr2005,fund_balances,278,483,Net Outlay,2002,43392139
acfr2005,fund_balances,278,483,Net Outlay,2003,45325713
acfr2005,fund_balances,278,483,Net Outlay,2004,47043154
acfr2005,fund_balances,278,483,Net Outlay,2005,52169306
acfr2005,fund_balances,278,484,Total Debt Service,1996,2995640
acfr2005,fund_balances,278,484,Total Debt Service,1997,3104194
acfr2005,fund_balances,278,484,Total Debt Service,1998,3019213
acfr2005,fund_balances,278,484,Total Debt Service,1999,3034037
acfr2005,fund_balances,278,484,Total Debt Service,2000,3373346
acfr2005,fund_balances,278,484,Total Debt Service,2001,3736784
acfr2005,fund_balances,278,484,Total Debt Service,2002,3756713
acfr2005,fund_balances,278,484,Total Debt Service,2003,3906438
acfr2005,fund_balances,278,484,Total Debt Service,2004,4156520
acfr2005,fund_balances,278,484,Total Debt Service,2005,4099780
acfr2005,fund_balances,278,485,Net Outlay,1996,32569035
acfr2005,fund_balances,278,485,Net Outlay,1997,32746947
acfr2005,fund_balances,278,485,Net Outlay,1998,34757167
acfr2005,fund_balances,278,485,Net Outlay,1999,35454561
acfr2005,fund_balances,278,485,Net Outlay,2000,37491380
acfr2005,fund_balances,278,485,Net Outlay,2001,41163987
acfr2005,fund_balances,278,485,Net Outlay,2002,43392139
acfr2005,fund_balances,278,485,Net Outlay,2003,45325713
acfr2005,fund_balances,278,485,Net Outlay,2004,47043154
acfr2005,fund_balances,278,485,Net Outlay,2005,52169306
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,1996,7100360
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,1997,7290685
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,1998,7239193
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,1999,7630673
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2000,7849962
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2001,8245585
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2002,8760873
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2003,10062929
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2004,11582328
acfr2005,gf_revenues,279,486,TAXES (Net of Refunds): Real Estate Taxes,2005,11615939
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,1996,2742206
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,1997,2937083
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,1998,3069378
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,1999,3204138
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2000,3525610
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2001,3678734
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2002,3373354
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2003,3550673
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2004,4042486
acfr2005,gf_revenues,279,487,Sales and Use Taxes (Net of Refunds): General Sales,2005,4375119
acfr2005,gf_revenues,279,488,Cigarette,1996,34208
acfr2005,gf_revenues,279,488,Cigarette,1997,32942
acfr2005,gf_revenues,279,488,Cigarette,1998,33728
acfr2005,gf_revenues,279,488,Cigarette,1999,32907
acfr2005,gf_revenues,279,488,Cigarette,2000,31117
acfr2005,gf_revenues,279,488,Cigarette,2001,27901
acfr2005,gf_revenues,279,488,Cigarette,2002,27441
acfr2005,gf_revenues,279,488,Cigarette,2003,158466
acfr2005,gf_revenues,279,488,Cigarette,2004,138809
acfr2005,gf_revenues,279,488,Cigarette,2005,126535
acfr2005,gf_revenues,279,489,Vault,1996,9335
acfr2005,gf_revenues,279,489,Vault,1997,8749
acfr2005,gf_revenues,279,489,Vault,1998,1580
acfr2005,gf_revenues,279,489,Vault,1999,398
acfr2005,gf_revenues,279,489,Vault,2000,771
acfr2005,gf_revenues,279,489,Vault,2001,529
acfr2005,gf_revenues,279,489,Vault,2002,365
acfr2005,gf_revenues,279,489,Vault,2003,525
acfr2005,gf_revenues,279,489,Vault,2004,367
acfr2005,gf_revenues,279,489,Vault,2005,272
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,1996,35873
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,1997,40342
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,1998,43901
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,1999,33765
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2000,51022
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2001,47855
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2002,45023
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2003,47386
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2004,46474
acfr2005,gf_revenues,279,490,Commercial Motor Vehicle,2005,42355
acfr2005,gf_revenues,279,491,Mortgage,1996,147186
acfr2005,gf_revenues,279,491,Mortgage,1997,185189
acfr2005,gf_revenues,279,491,Mortgage,1998,231991
acfr2005,gf_revenues,279,491,Mortgage,1999,408004
acfr2005,gf_revenues,279,491,Mortgage,2000,403373
acfr2005,gf_revenues,279,491,Mortgage,2001,406699
acfr2005,gf_revenues,279,491,Mortgage,2002,476941
acfr2005,gf_revenues,279,491,Mortgage,2003,526293
acfr2005,gf_revenues,279,491,Mortgage,2004,817243
acfr2005,gf_revenues,279,491,Mortgage,2005,1250015
acfr2005,gf_revenues,279,492,Stock Transfer,1996,114042
acfr2005,gf_revenues,279,492,Stock Transfer,1997,114042
acfr2005,gf_revenues,279,492,Stock Transfer,1998,114043
acfr2005,gf_revenues,279,492,Stock Transfer,1999,114042
acfr2005,gf_revenues,279,492,Stock Transfer,2000,114041
acfr2005,gf_revenues,279,492,Stock Transfer,2001,4
acfr2005,gf_revenues,279,492,Stock Transfer,2002,4
acfr2005,gf_revenues,279,492,Stock Transfer,2003,5766
acfr2005,gf_revenues,279,492,Stock Transfer,2004,5
acfr2005,gf_revenues,279,492,Stock Transfer,2005,4
acfr2005,gf_revenues,279,493,Auto Use,1996,28000
acfr2005,gf_revenues,279,493,Auto Use,1997,28112
acfr2005,gf_revenues,279,493,Auto Use,1998,28588
acfr2005,gf_revenues,279,493,Auto Use,1999,32743
acfr2005,gf_revenues,279,493,Auto Use,2000,34010
acfr2005,gf_revenues,279,493,Auto Use,2001,33870
acfr2005,gf_revenues,279,493,Auto Use,2002,34258
acfr2005,gf_revenues,279,493,Auto Use,2003,32355
acfr2005,gf_revenues,279,493,Auto Use,2004,35903
acfr2005,gf_revenues,279,493,Auto Use,2005,28451
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,1996,3110850
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,1997,3346459
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,1998,3523209
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,1999,3825997
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2000,4159944
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2001,4195592
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2002,3957386
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2003,4321464
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2004,5081287
acfr2005,gf_revenues,279,494,Total Sales and Use Taxes,2005,5822751
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),1996,3919555
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),1997,4377184
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),1998,5136827
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),1999,5389598
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2000,5364597
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2001,5757074
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2002,4555059
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2003,4492947
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2004,6012580
acfr2005,gf_revenues,279,495,Personal Income Taxes (Net of Refunds),2005,6656334
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",1996,1518634
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",1997,1858609
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",1998,1827403
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",1999,1752269
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2000,2008778
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2001,1977713
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2002,1621438
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2003,1533807
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2004,1840392
acfr2005,gf_revenues,279,496,"252 Income Taxes, Other (Net of Refunds): General Corporation",2005,2403988
acfr2005,gf_revenues,279,497,Financial Corporation,1996,503722
acfr2005,gf_revenues,279,497,Financial Corporation,1997,459606
acfr2005,gf_revenues,279,497,Financial Corporation,1998,577702
acfr2005,gf_revenues,279,497,Financial Corporation,1999,499412
acfr2005,gf_revenues,279,497,Financial Corporation,2000,434121
acfr2005,gf_revenues,279,497,Financial Corporation,2001,469126
acfr2005,gf_revenues,279,497,Financial Corporation,2002,366920
acfr2005,gf_revenues,279,497,Financial Corporation,2003,324173
acfr2005,gf_revenues,279,497,Financial Corporation,2004,502306
acfr2005,gf_revenues,279,497,Financial Corporation,2005,651480
acfr2005,gf_revenues,279,498,Unincorporated Business,1996,516926
acfr2005,gf_revenues,279,498,Unincorporated Business,1997,606802
acfr2005,gf_revenues,279,498,Unincorporated Business,1998,696288
acfr2005,gf_revenues,279,498,Unincorporated Business,1999,687470
acfr2005,gf_revenues,279,498,Unincorporated Business,2000,832769
acfr2005,gf_revenues,279,498,Unincorporated Business,2001,859805
acfr2005,gf_revenues,279,498,Unincorporated Business,2002,829118
acfr2005,gf_revenues,279,498,Unincorporated Business,2003,888126
acfr2005,gf_revenues,279,498,Unincorporated Business,2004,975705
acfr2005,gf_revenues,279,498,Unincorporated Business,2005,1155678
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),1996,44927
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),1997,47695
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),1998,64690
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),1999,55579
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2000,63335
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2001,63641
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2002,69826
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2003,77346
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2004,75331
acfr2005,gf_revenues,279,499,Personal Income— (Non-Resident City Employees),2005,75971
acfr2005,gf_revenues,279,500,Utility,1996,303998
acfr2005,gf_revenues,279,500,Utility,1997,217327
acfr2005,gf_revenues,279,500,Utility,1998,227673
acfr2005,gf_revenues,279,500,Utility,1999,223435
acfr2005,gf_revenues,279,500,Utility,2000,250019
acfr2005,gf_revenues,279,500,Utility,2001,314939
acfr2005,gf_revenues,279,500,Utility,2002,304782
acfr2005,gf_revenues,279,500,Utility,2003,314464
acfr2005,gf_revenues,279,500,Utility,2004,297100
acfr2005,gf_revenues,279,500,Utility,2005,353424
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",1996,2888207
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",1997,3190039
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",1998,3393756
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",1999,3218165
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2000,3589022
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2001,3685224
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2002,3192084
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2003,3137916
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2004,3690834
acfr2005,gf_revenues,279,501,"Total Income Taxes, Other",2005,4640541
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,1996,117910
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,1997,135031
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,1998,133864
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,1999,135780
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2000,136640
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2001,170575
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2002,149026
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2003,146270
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2004,236700
acfr2005,gf_revenues,279,502,Other Taxes: Payments in Lieu of Taxes,2005,210098
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,1996,147504
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,1997,164718
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,1998,189143
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,1999,201258
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2000,221643
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2001,243326
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2002,186000
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2003,196871
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2004,224628
acfr2005,gf_revenues,279,503,Hotel Room Occupancy,2005,263778
acfr2005,gf_revenues,279,504,Commercial Rents,1996,575013
acfr2005,gf_revenues,279,504,Commercial Rents,1997,447153
acfr2005,gf_revenues,279,504,Commercial Rents,1998,403044
acfr2005,gf_revenues,279,504,Commercial Rents,1999,365835
acfr2005,gf_revenues,279,504,Commercial Rents,2000,376363
acfr2005,gf_revenues,279,504,Commercial Rents,2001,399591
acfr2005,gf_revenues,279,504,Commercial Rents,2002,403095
acfr2005,gf_revenues,279,504,Commercial Rents,2003,428929
acfr2005,gf_revenues,279,504,Commercial Rents,2004,468326
acfr2005,gf_revenues,279,504,Commercial Rents,2005,476265
acfr2005,gf_revenues,279,505,Horse Race Admissions,1996,45
acfr2005,gf_revenues,279,505,Horse Race Admissions,1997,37
acfr2005,gf_revenues,279,505,Horse Race Admissions,1998,47
acfr2005,gf_revenues,279,505,Horse Race Admissions,1999,32
acfr2005,gf_revenues,279,505,Horse Race Admissions,2000,51
acfr2005,gf_revenues,279,505,Horse Race Admissions,2001,33
acfr2005,gf_revenues,279,505,Horse Race Admissions,2002,36
acfr2005,gf_revenues,279,505,Horse Race Admissions,2003,30
acfr2005,gf_revenues,279,505,Horse Race Admissions,2004,35
acfr2005,gf_revenues,279,505,Horse Race Admissions,2005,30
acfr2005,gf_revenues,279,506,Conveyance of Real Property,1996,180055
acfr2005,gf_revenues,279,506,Conveyance of Real Property,1997,219612
acfr2005,gf_revenues,279,506,Conveyance of Real Property,1998,290689
acfr2005,gf_revenues,279,506,Conveyance of Real Property,1999,427918
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2000,486835
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2001,479708
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2002,428995
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2003,518700
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2004,775554
acfr2005,gf_revenues,279,506,Conveyance of Real Property,2005,1062326
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,1996,21813
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,1997,20477
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,1998,20684
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,1999,20937
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2000,21227
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2001,21478
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2002,22355
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2003,21942
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2004,22182
acfr2005,gf_revenues,279,507,Beer and Liquor Excise,2005,22062
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,1996,2834
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,1997,3289
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,1998,3803
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,1999,3628
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2000,3376
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2001,3124
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2002,4286
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2003,6058
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2004,4515
acfr2005,gf_revenues,279,508,Taxi Medallion Transfer,2005,5802
acfr2005,gf_revenues,279,509,Off-Track Betting,1996,5508
acfr2005,gf_revenues,279,509,Off-Track Betting,1997,10100
acfr2005,gf_revenues,279,509,Off-Track Betting,1998,11000
acfr2005,gf_revenues,279,509,Off-Track Betting,1999,11350
acfr2005,gf_revenues,279,509,Off-Track Betting,2000,9180
acfr2005,gf_revenues,279,509,Off-Track Betting,2001,12500
acfr2005,gf_revenues,279,509,Off-Track Betting,2002,1000
acfr2005,gf_revenues,279,509,Off-Track Betting,2003,0
acfr2005,gf_revenues,279,509,Off-Track Betting,2004,1326
acfr2005,gf_revenues,279,509,Off-Track Betting,2005,0
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,1996,20303
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,1997,20406
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,1998,20167
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,1999,19814
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2000,20498
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2001,20901
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2002,20708
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2003,19920
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2004,20062
acfr2005,gf_revenues,279,510,Off-Track Betting Surtax,2005,19513
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,1996,3189
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,1997,3324
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,1998,3184
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,1999,4078
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2000,3445
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2001,3702
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2002,3973
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2003,4686
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2004,4765
acfr2005,gf_revenues,280,511,Other Taxes (cont.) Surcharge on Liquor Licenses,2005,4608
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,1996,832
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,1997,968
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,1998,127
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,1999,10
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2000,5
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2001,5
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2002,0
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2003,0
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2004,0
acfr2005,gf_revenues,280,512,Coin-operated Amusement Devices,2005,0
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,1996,-14682
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,1997,-14630
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,1998,-12881
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,1999,-21754
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2000,-17941
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2001,-24561
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2002,-15856
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2003,-20396
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2004,-26870
acfr2005,gf_revenues,280,513,Refunds of Other Taxes,2005,-21278
acfr2005,gf_revenues,280,514,Total Other Taxes,1996,1060324
acfr2005,gf_revenues,280,514,Total Other Taxes,1997,1010485
acfr2005,gf_revenues,280,514,Total Other Taxes,1998,1062871
acfr2005,gf_revenues,280,514,Total Other Taxes,1999,1168886
acfr2005,gf_revenues,280,514,Total Other Taxes,2000,1261322
acfr2005,gf_revenues,280,514,Total Other Taxes,2001,1330382
acfr2005,gf_revenues,280,514,Total Other Taxes,2002,1203618
acfr2005,gf_revenues,280,514,Total Other Taxes,2003,1323010
acfr2005,gf_revenues,280,514,Total Other Taxes,2004,1731223
acfr2005,gf_revenues,280,514,Total Other Taxes,2005,2043204
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,1996,70329
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,1997,89178
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,1998,77499
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,1999,58020
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2000,50245
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2001,10259
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2002,57264
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2003,45786
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2004,69941
acfr2005,gf_revenues,280,515,Penalties and Interest on Delinquent Taxes: Real Estate Taxes,2005,88002
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,1996,3432
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,1997,3379
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,1998,2326
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,1999,2370
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2000,-39
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2001,178
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2002,0
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2003,0
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2004,0
acfr2005,gf_revenues,280,516,Penalties and Interest on Other Taxes,2005,0
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,1996,-13154
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,1997,-9276
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,1998,-25993
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,1999,-4289
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2000,-16071
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2001,-13760
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2002,-8346
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2003,-23654
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2004,-2851
acfr2005,gf_revenues,280,517,Refunds—Penalties and Interest on Other Taxes,2005,-1134
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,1996,60607
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,1997,83281
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,1998,53832
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,1999,56101
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2000,34135
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2001,-3323
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2002,48918
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2003,22132
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2004,67090
acfr2005,gf_revenues,280,518,253 Total Penalties and Interest on Delinquent Taxes,2005,86868
acfr2005,gf_revenues,280,519,Total Taxes,1996,18139903
acfr2005,gf_revenues,280,519,Total Taxes,1997,19298133
acfr2005,gf_revenues,280,519,Total Taxes,1998,20409688
acfr2005,gf_revenues,280,519,Total Taxes,1999,21289420
acfr2005,gf_revenues,280,519,Total Taxes,2000,22258982
acfr2005,gf_revenues,280,519,Total Taxes,2001,23210534
acfr2005,gf_revenues,280,519,Total Taxes,2002,21717938
acfr2005,gf_revenues,280,519,Total Taxes,2003,23360398
acfr2005,gf_revenues,280,519,Total Taxes,2004,28165342
acfr2005,gf_revenues,280,519,Total Taxes,2005,30865637
acfr2005,gf_revenues,280,520,FEDERAL GRANTS— CATEGORICAL: General Government,1996,293706
acfr2005,gf_revenues,280,520,FEDERAL GRANTS— CATEGORICAL: General Government,1997,316699
acfr2005,gf_revenues,280,520,FEDERAL GRANTS— CATEGORICAL: General Government,1998,307126
acfr2005,gf_revenues,280,520,FEDERAL GRANTS— CATEGORICAL: General Government,1999,282529
